theme,title,url,keywords,original_keywords,original_theme,publish_date
"Seguridad, privacidad, datos personales, regulación",If Trump Wins,https://www.nytimes.com/interactive/2024/06/16/us/politics/trump-policy-list-2025.html,security,security,"Robustness, security and safety",2021-04-23
"Seguridad, privacidad, datos personales, regulación",Trump to Rally at Madison Square Garden: Election Live Updates,https://www.nytimes.com/live/2024/10/27/us/harris-trump-election,security,security,"Robustness, security and safety",2019-08-31
Risks,"‘Hysteria!,’ ‘Stranger Things’ and the Satanic Panic That Never Goes Away",https://www.nytimes.com/2024/10/27/arts/television/the-satanic-panic-that-never-goes-away.html,misinformation,misinformation,"Robustness, security and safety",2020-05-04
"Seguridad, privacidad, datos personales, regulación","What Donald Trump Would Do, in His Own Words - The New York Times",https://www.nytimes.com/interactive/2024/10/25/opinion/what-trump-says.html,security,security,"Robustness, security and safety",2024-12-15
"Seguridad, privacidad, datos personales, regulación","Opinion | Nevertheless, Ted Cruz Persists",https://www.nytimes.com/2024/10/27/opinion/ted-cruz-texas-senate-race.html,security,security,"Robustness, security and safety",2024-01-16
"Seguridad, privacidad, datos personales, regulación",How Years of Government Failure Led to Nigeria’s Worst Flood in Decades,https://www.nytimes.com/2024/10/27/world/africa/nigeria-dam-disaster-flood.html,security,security,"Robustness, security and safety",2020-10-31
"Seguridad, privacidad, datos personales, regulación",The American Who Waged a Tech War on China,https://www.wired.com/story/jake-sullivan-china-tech-profile/,security,security,"Robustness, security and safety",2024-04-14
"Seguridad, privacidad, datos personales, regulación",Meet the Far-Right Constitutional Sheriffs Ready to Assert Control if Trump Loses,https://www.wired.com/story/constitutional-sheriffs-election-denial/,security,security,"Robustness, security and safety",2022-01-19
"Seguridad, privacidad, datos personales, regulación","Judges and Border Police Targeted by Anti-Government Extremists, Doxed as ‘Traitors’",https://www.wired.com/story/judges-border-police-targeted-extremism/,security,security,"Robustness, security and safety",2020-11-14
"Seguridad, privacidad, datos personales, regulación",The Maker of Ozempic Is Trying to Block Compounded Versions of Its Blockbuster Drug,https://www.wired.com/story/novo-nordisk-ozempic-compounded-fda-block-pharmacies/,safety,safety,"Robustness, security and safety",2023-01-07
"Seguridad, privacidad, datos personales, regulación",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/,"safety, security","safety, security","Robustness, security and safety",2022-06-11
"Seguridad, privacidad, datos personales, regulación",Microsoft Warns Foreign Disinformation Is Hitting the US Election From All Directions,https://www.wired.com/story/microsoft-russia-china-iran-election-disinformation/,security,security,"Robustness, security and safety",2021-05-31
"Seguridad, privacidad, datos personales, regulación","Nigeria Drops Charges Against Tigran Gambaryan, Jailed Binance Exec and Former IRS Agent",https://www.wired.com/story/tigran-gambaryan-charges-dropped-nigeria/,security,security,"Robustness, security and safety",2022-02-20
"Seguridad, privacidad, datos personales, regulación",The 16 Best Electric Bikes for Every Kind of Ride,https://www.wired.com/gallery/best-electric-bikes/,safety,safety,"Robustness, security and safety",2021-12-04
"Seguridad, privacidad, datos personales, regulación",Chinese Hackers Target Trump Campaign via Verizon Breach,https://www.wired.com/story/trump-vance-phones-verizon-hack/#intcid=_wired-verso-hp-trending_797280c9-9710-4a06-9a55-e863ad1af6f2_popular4-1,"safety, security","safety, security","Robustness, security and safety",2024-07-29
"Seguridad, privacidad, datos personales, regulación",The Best 75 October Prime Day Deals You Can Still Snag,https://www.wired.com/story/best-prime-day-deals-october-2024-1/,security,security,"Robustness, security and safety",2022-06-15
"Seguridad, privacidad, datos personales, regulación",Shirley Ayorkor Botchwey appointed Commonwealth secretary general,https://www.theguardian.com/world/2024/oct/26/shirley-ayorkor-botchwey-appointed-commonwealth-secretary-general,"resilience, security","resilience, security","Robustness, security and safety",2021-12-02
"Seguridad, privacidad, datos personales, regulación",Mozambique ruling party declared winner of election marred by killings,https://www.theguardian.com/world/2024/oct/24/mozambique-ruling-party-daniel-chapo-winner-presidential-election,security,security,"Robustness, security and safety",2021-05-28
"Seguridad, privacidad, datos personales, regulación","Four in 10 deaths in war zones last year were women, UN report finds",https://www.theguardian.com/global-development/2024/oct/23/un-women-report-civilian-deaths-children-war-zones-2023-access-healthcare,"safety, security","safety, security","Robustness, security and safety",2020-04-18
"Derechos humanos, Inclusión, discriminación, social, impacto",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,human rights,security,"Robustness, security and safety",2021-11-15
"Seguridad, privacidad, datos personales, regulación",EU refuses to publish findings of Tunisia human rights inquiry,https://www.theguardian.com/world/2024/oct/23/eu-refuses-to-publish-findings-of-tunisia-human-rights-inquiry,security,security,"Robustness, security and safety",2023-04-13
"Seguridad, privacidad, datos personales, regulación",Breakdown in global order causing progress to stall in Africa – report,https://www.theguardian.com/global-development/2024/oct/23/global-rise-populism-causing-authoritarianism-africa-mo-ibrahim-governance-index,"safety, security","safety, security","Robustness, security and safety",2021-09-18
"Seguridad, privacidad, datos personales, regulación",Bolivia’s Evo Morales says his vehicle hit by gunfire as political tension rises,https://www.theguardian.com/world/2024/oct/27/bolivias-evo-morales-vehicle-gunfire-political-tension-rises,security,security,"Robustness, security and safety",2022-07-26
"Seguridad, privacidad, datos personales, regulación",‘There is no money’: Cuba fears total collapse amid grid failure and financial crisis,https://www.theguardian.com/world/2024/oct/26/cuba-power-grid-failure-financial-crisis,safety,safety,"Robustness, security and safety",2024-07-10
"Seguridad, privacidad, datos personales, regulación",Venezuelan opposition says detained activist has been murdered,https://www.theguardian.com/world/2024/oct/25/venezuelan-opposition-says-detained-activist-has-been-murdered,security,security,"Robustness, security and safety",2024-01-25
"Seguridad, privacidad, datos personales, regulación",China vows to take ‘countermeasures’ over US and Taiwan $2bn arms deal,https://www.theguardian.com/world/2024/oct/27/us-taiwan-arms-deal-china-vows-countermeasures-nasams,security,security,"Robustness, security and safety",2019-03-30
"Seguridad, privacidad, datos personales, regulación",Japan’s new PM in precarious position as country votes in tight election,https://www.theguardian.com/world/2024/oct/26/japans-new-prime-minister-faces-tight-election,security,security,"Robustness, security and safety",2022-12-01
"Seguridad, privacidad, datos personales, regulación",‘Time has come’: Commonwealth heads agree to reparatory justice dialogue despite reluctant UK,https://www.theguardian.com/world/2024/oct/26/commonwealth-heads-reparatory-justice-dialogue-despite-reluctant-uk,resilience,resilience,"Robustness, security and safety",2024-03-05
"Seguridad, privacidad, datos personales, regulación",Georgia’s ruling pro-Russia party retains power in blow to EU aspirations,https://www.theguardian.com/world/2024/oct/27/georgia-election-calls-for-protests-as-ruling-pro-russia-party-declared-winner,security,security,"Robustness, security and safety",2016-12-11
"Seguridad, privacidad, datos personales, regulación","Who is Bidzina Ivanishvili, the shadowy billionaire behind Georgia’s pivot to Russia?",https://www.theguardian.com/world/2024/oct/27/who-is-bidzina-ivanishvili-the-shadowy-billionaire-founder-of-georgian-dream,security,security,"Robustness, security and safety",2016-02-05
"Seguridad, privacidad, datos personales, regulación",Man dies while trying to cross Channel to UK,https://www.theguardian.com/uk-news/2024/oct/27/man-dies-cross-channel-uk-france,"safety, security","safety, security","Robustness, security and safety",2020-11-26
"Seguridad, privacidad, datos personales, regulación",Middle East crisis live: one killed and several injured after truck hits bus stop in Israel; protesters disrupt speech by Netanyahu,https://www.theguardian.com/world/live/2024/oct/27/middle-east-crisis-live-iran-supreme-leader-expected-to-speak-after-israeli-airstrikes-at-least-40-reported-killed-in-gaza,security,security,"Robustness, security and safety",2020-11-27
"Seguridad, privacidad, datos personales, regulación",Iran’s supreme leader says military should decide how to respond to Israeli attack,https://www.theguardian.com/world/2024/oct/27/iran-supreme-leader-ayatollah-ali-khamenei-israel-attack,security,security,"Robustness, security and safety",2021-11-21
"Seguridad, privacidad, datos personales, regulación",Southern Beirut hit by airstrikes – as it happened,https://www.theguardian.com/world/live/2024/oct/26/middle-east-crisis-live-israel-airstrikes-iran-lebanon-gaza-hamas-hezbollah-latest-updates,"safety, security","safety, security","Robustness, security and safety",2020-02-28
"Seguridad, privacidad, datos personales, regulación",Joe Biden says he hopes latest Israeli strike on Iran will end escalation,https://www.theguardian.com/world/2024/oct/26/joe-biden-says-he-hopes-latest-israeli-strike-on-iran-will-end-escalation,security,security,"Robustness, security and safety",2017-12-01
"Seguridad, privacidad, datos personales, regulación",Israelis told to urgently leave Sri Lankan tourist areas after terrorist threat,https://www.theguardian.com/world/2024/oct/23/israelis-told-to-urgently-leave-sri-lankan-tourist-areas-arugam-bay-after-terrorist-threat,"safety, security","safety, security","Robustness, security and safety",2019-05-18
"Seguridad, privacidad, datos personales, regulación",Tuesday briefing: Canada puts India ‘on notice’ as row over alleged killing of Sikh activists escalates,https://www.theguardian.com/world/2024/oct/22/tuesday-briefing-how-canada-and-indias-year-long-diplomatic-row-has-escalated,security,security,"Robustness, security and safety",2024-08-07
"Seguridad, privacidad, datos personales, regulación",India’s airline industry in chaos after 90 hoax bomb threats in a week,https://www.theguardian.com/world/2024/oct/21/india-airline-industry-in-chaos-after-90-hoax-bomb-threats-in-a-week,"safety, security","safety, security","Robustness, security and safety",2021-12-14
